animal_type,breed,age,weight,gender,primary_symptom,secondary_symptoms,data_source,age_category,weight_category,symptom_count,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness,symptom_severity,is_emergency,is_chronic,breed_size,breed_health_risk,life_stage,is_young,is_senior,weight_age_ratio,weight_status,symptom_pattern,season,time_of_day,urgency_level,animal_type_encoded,breed_encoded,gender_encoded,primary_symptom_encoded,symptom_severity_encoded,breed_size_encoded,breed_health_risk_encoded,life_stage_encoded,weight_status_encoded,symptom_pattern_encoded,season_encoded,time_of_day_encoded,data_source_encoded
Dog,Bulldog,10.4,21.9,Unknown,Weight Loss,Weight Loss; Fever; Sneezing; High Moratality; Vomiting,Veterinary Clinical Data,Senior,Large,5,True,True,False,False,False,False,False,False,High,False,False,Unknown,Respiratory,Geriatric,False,True,1.9210526315789471,Normal,Gastrointestinal; Respiratory,Spring,Morning,3,7,27,2,709,1,4,7,1,0,10,1,2,4
Dog,German Shepherd,5.7,22.9,Unknown,Ulcerated Skin,Ulcerated Skin; Darkened Skin; Crusting Of The Skin; Dandruff; Hair Loss,Veterinary Clinical Data,Adult,Large,5,False,False,False,False,False,False,False,False,Low,False,False,Large,Hip Dysplasia,Adult,False,False,3.417910447761194,Normal,Dermatological,Fall,Evening,1,7,51,2,672,2,1,4,0,0,0,0,1,4
Dog,Rottweiler,4.3,42.7,Unknown,Sneezing,Sneezing; Fever; Vomiting; Appetite Loss; Weight Loss,Veterinary Clinical Data,Adult,XLarge,5,True,True,False,False,False,True,False,False,Low,False,False,Large,Low Risk,Adult,False,False,8.056603773584907,Normal,Gastrointestinal; Respiratory,Summer,Night,1,7,94,2,583,2,1,5,0,0,10,2,3,4
Dog,Poodle,1.1,6.5,Unknown,Vomiting,Vomiting; Vomiting; Wheezing; Sneezing; Lethargy,Veterinary Clinical Data,Young,Medium,5,False,True,False,True,False,False,False,False,Medium,False,False,Small,Skin Issues,Young Adult,True,False,3.095238095238095,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Evening,2,7,87,2,694,3,2,8,7,0,14,2,1,4
Cat,Mixed Breed,1.5,5.2,Unknown,Fever,Fever; Diarrhea; Diarrhea; Sneezing; Weight Loss,Veterinary Clinical Data,Young,Medium,5,True,False,True,False,False,False,False,False,High,False,False,Unknown,Low Risk,Young Adult,True,False,2.08,Normal,Gastrointestinal; Respiratory,Summer,Afternoon,3,3,75,2,229,1,4,5,7,0,10,2,0,4
Dog,Mixed Breed,0.9,39.9,Unknown,Vomiting,Vomiting; Appetite Loss; Pain; Lethargy; Vomiting,Veterinary Clinical Data,Puppy/Kitten,XLarge,5,False,True,False,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Puppy,True,False,21.0,Normal,Gastrointestinal; Neurological; Musculoskeletal,Spring,Night,2,7,75,2,694,3,4,5,4,0,9,1,3,4
Dog,Bulldog,2.7,22.4,Unknown,Weight Loss,Weight Loss; Lethargy; Fever; Pain; Sneezing,Veterinary Clinical Data,Young,Large,5,True,False,False,True,False,False,False,False,High,False,False,Unknown,Respiratory,Young Adult,False,False,6.0540540540540535,Normal,Respiratory; Neurological; Musculoskeletal,Fall,Night,3,7,27,2,709,1,4,7,7,0,31,0,3,4
Dog,Bulldog,10.1,23.9,Unknown,Vomiting,Vomiting; Muscle Aches; Weight Loss; Pain; Change In Milk,Veterinary Clinical Data,Senior,Large,5,False,True,False,False,False,False,False,False,Medium,False,False,Unknown,Respiratory,Geriatric,False,True,2.153153153153153,Normal,Gastrointestinal; Musculoskeletal,Spring,Evening,2,7,27,2,694,3,4,7,1,0,5,1,1,4
Dog,Yorkshire Terrier,10.6,7.9,Unknown,Lethargy,Lethargy; Consistency Of Milk; Weight Loss; Coughing; Fever,Veterinary Clinical Data,Senior,Medium,5,True,False,False,True,True,False,False,False,Medium,False,False,Toy,Low Risk,Geriatric,False,True,0.6810344827586208,Normal,Respiratory; Neurological,Summer,Afternoon,2,7,121,2,355,3,3,5,1,0,28,2,0,4
Cat,British Shorthair,6.5,6.7,Unknown,Sneezing,Sneezing; Weight Loss; Red Patches; Coughing; Coughing,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,True,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,0.8933333333333333,Normal,Respiratory,Summer,Night,1,3,25,2,583,2,4,5,0,0,24,2,3,4
Dog,Bulldog,10.6,15.6,Unknown,Weight Loss,Weight Loss; Vomiting; Wound Lesion; Muscles Ache; Sneezing,Veterinary Clinical Data,Senior,Large,5,False,True,False,False,False,False,False,False,High,False,False,Unknown,Respiratory,Geriatric,False,True,1.3448275862068966,Normal,Gastrointestinal; Respiratory,Fall,Morning,3,7,27,2,709,1,4,7,1,0,10,0,2,4
Dog,Beagle,0.5,30.0,Unknown,Weight Loss,Weight Loss; Fever; Dribbling Of Saliva; Fever; Pain,Veterinary Clinical Data,Puppy/Kitten,Large,5,True,False,False,False,False,False,False,False,High,False,False,Small,Epilepsy,Puppy,True,False,20.0,Normal,Musculoskeletal,Spring,Afternoon,3,7,13,2,709,1,2,3,4,0,19,1,0,4
Dog,Labrador Retriever,4.7,37.7,Unknown,Lllthrift,Lllthrift; Weight Loss; Lameness; Swelling On Thebody; Skin Lesion,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,False,False,False,False,True,Low,False,False,Large,Obesity,Adult,False,False,6.614035087719299,Normal,Musculoskeletal,Winter,Night,1,7,63,2,362,2,1,6,0,0,19,3,3,4
Cat,Mixed Breed,14.7,7.8,Unknown,Lethargy,Lethargy; Coughing; Cramps; Lethargy; Lethargy,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,True,False,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.4968152866242038,Normal,Respiratory; Neurological,Winter,Evening,2,3,75,2,355,3,4,5,1,0,28,3,1,4
Dog,Poodle,1.6,6.6,Unknown,Sneezing,Sneezing; Vomiting; Lethargy; Sneezing; Wool Loss,Veterinary Clinical Data,Young,Medium,5,False,True,False,True,False,False,False,False,Low,False,False,Small,Skin Issues,Young Adult,True,False,2.5384615384615383,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Night,1,7,87,2,583,2,2,8,7,0,14,2,3,4
Dog,Poodle,5.7,6.1,Unknown,Lethargy,Lethargy; Noisy Breathing; Kicking At The Belly; Vomiting; Pain,Veterinary Clinical Data,Adult,Medium,5,False,True,False,True,False,False,False,False,Medium,False,False,Small,Skin Issues,Adult,False,False,0.9104477611940298,Normal,Gastrointestinal; Neurological; Musculoskeletal,Fall,Morning,2,7,87,2,355,3,2,8,0,0,9,0,2,4
Cat,Mixed Breed,1.8,3.3,Unknown,Diarrhea,Diarrhea; Pain; Fever; Fever; Hair Loss,Veterinary Clinical Data,Young,Small,5,True,False,True,False,False,False,False,False,Medium,False,False,Unknown,Low Risk,Young Adult,True,False,1.1785714285714286,Normal,Gastrointestinal; Dermatological; Musculoskeletal,Spring,Afternoon,2,3,75,2,128,3,4,5,7,0,4,1,0,4
Cat,British Shorthair,4.4,5.3,Unknown,Fever,Fever; Weight Loss; Cloacal Pasting; Coughing; Lethargy,Veterinary Clinical Data,Adult,Medium,5,True,False,False,True,True,False,False,False,High,False,False,Unknown,Low Risk,Adult,False,False,0.9814814814814814,Normal,Respiratory; Neurological,Spring,Night,3,3,25,2,229,1,4,5,0,0,28,1,3,4
Dog,Beagle,5.8,19.8,Unknown,Coughing,Coughing; Hydrophobia; Appetite Loss; Appetite Loss; Lethargy,Veterinary Clinical Data,Adult,Large,5,False,False,False,True,True,True,False,False,Low,False,False,Small,Epilepsy,Adult,False,False,2.9117647058823533,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Morning,1,7,13,2,106,2,2,3,0,0,14,2,2,4
Cat,Siamese,11.7,4.0,Unknown,Poor Growth,Poor Growth; Weigth Bearing Long Bones; Lameness; Short Stature; Enlargement Of Bones,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,False,False,False,True,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.31496062992125984,Normal,Musculoskeletal,Summer,Night,1,3,102,2,459,2,4,5,1,0,19,2,3,4
Cat,Siamese,9.8,5.0,Unknown,Pain,Pain; Lethargy; Exercise In Tolerance; Weight Loss; Fever,Veterinary Clinical Data,Senior,Small,5,True,False,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Senior,False,True,0.4629629629629629,Normal,Neurological; Musculoskeletal,Spring,Night,3,3,102,2,437,1,4,5,5,0,23,1,3,4
Cat,Persian,18.0,5.8,Unknown,Weight Loss,Weight Loss; Lethargy; Lethargy; Red Tinge; Sneezing,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.30526315789473685,Normal,Respiratory; Neurological,Spring,Afternoon,3,3,82,2,709,1,4,5,1,0,28,1,0,4
Dog,Boxer,2.7,23.2,Unknown,Weight Loss,Weight Loss; Pox Lession On Skin; Fever; Dandruff In Cat Coat; Fever,Veterinary Clinical Data,Young,Large,5,True,False,False,False,False,False,False,False,High,False,False,Unknown,Cardiac,Young Adult,False,False,6.27027027027027,Normal,General,Summer,Evening,3,7,23,2,709,1,4,2,7,0,18,2,1,4
Cat,Sphynx,11.3,6.2,Unknown,Vomiting,Vomiting; Diarrhea; High Body Temperature; Appetite Loss; Lethargy,Veterinary Clinical Data,Senior,Medium,5,False,True,True,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.5040650406504065,Normal,Gastrointestinal; Neurological,Spring,Evening,2,3,107,2,694,3,4,5,1,0,6,1,1,4
Dog,Poodle,0.8,6.7,Unknown,Sneezing,Sneezing; Loss Of Appetite; Lethargy; Coughing; Sneezing,Veterinary Clinical Data,Puppy/Kitten,Medium,5,False,False,False,True,True,False,False,False,Low,False,False,Small,Skin Issues,Puppy,True,False,3.7222222222222223,Normal,Respiratory; Neurological,Winter,Morning,1,7,87,2,583,2,2,8,4,0,28,3,2,4
Cat,Mixed Breed,8.5,2.6,Unknown,Dizziness And Fainting,Dizziness And Fainting; Diarrhea; Pain; Weight Loss; Weight Loss,Veterinary Clinical Data,Senior,Small,5,False,False,True,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,True,0.2736842105263158,Normal,Gastrointestinal; Musculoskeletal,Summer,Morning,1,3,75,2,161,2,4,5,5,0,5,2,2,4
Dog,Rottweiler,2.6,25.0,Unknown,Weight Loss,Weight Loss; Lymphosarcoma; Lethargy; Appetite Loss; Appetite Loss,Veterinary Clinical Data,Young,Large,5,False,False,False,True,False,True,False,False,High,False,False,Large,Low Risk,Young Adult,False,False,6.944444444444445,Normal,Gastrointestinal; Neurological,Spring,Morning,3,7,94,2,709,1,1,5,7,0,6,1,2,4
Dog,Golden Retriever,4.1,33.3,Unknown,High Body Temperature,High Body Temperature; Bleeding From Other Parts Of The Body; Signs In Rams; Seizuers; Fever,Veterinary Clinical Data,Adult,XLarge,5,True,False,False,False,False,False,False,False,Low,False,False,Large,Cancer,Adult,False,False,6.529411764705882,Normal,General,Summer,Afternoon,1,7,52,2,287,2,1,1,0,0,18,2,0,4
Cat,Sphynx,11.3,5.7,Unknown,Fever,Fever; Head Ache; Diarrhea; Shortness Of Breath.; Bony Lesion,Veterinary Clinical Data,Senior,Medium,5,True,False,True,False,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.46341463414634143,Normal,Gastrointestinal,Fall,Evening,3,3,107,2,229,1,4,5,1,0,2,0,1,4
Dog,Beagle,2.9,22.7,Unknown,Weight Loss,Weight Loss; Lethargy; Fever; Coughing; Vomiting,Veterinary Clinical Data,Young,Large,5,True,True,False,True,True,False,False,False,High,False,False,Small,Epilepsy,Young Adult,False,False,5.82051282051282,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Morning,3,7,13,2,709,1,2,3,7,0,14,2,2,4
Dog,Poodle,14.3,4.7,Unknown,Headache,Headache; Vomiting; Sneezing; Sneezing; Lethargy,Veterinary Clinical Data,Senior,Small,5,False,True,False,True,False,False,False,False,Low,False,False,Small,Skin Issues,Geriatric,False,True,0.30718954248366015,Underweight,Gastrointestinal; Respiratory; Neurological,Summer,Morning,1,7,87,2,277,2,2,8,1,2,14,2,2,4
Cat,Bengal,3.4,4.4,Unknown,Labored Breathing,Labored Breathing; Death; Reduce Milk; Diarrhea; Weight Loss,Veterinary Clinical Data,Adult,Small,5,False,False,True,False,False,False,False,False,Critical,True,False,Unknown,Low Risk,Adult,False,False,1.0,Normal,Gastrointestinal; Respiratory,Fall,Night,4,3,16,2,332,0,4,5,0,0,10,0,3,4
Cat,Ragdoll,4.3,9.0,Unknown,Dejection,Dejection; Loss Of Appetite; Slow Growth; Diarrhea; Lesion,Veterinary Clinical Data,Adult,Medium,5,False,False,True,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,1.6981132075471699,Overweight,Gastrointestinal,Winter,Night,1,3,89,2,127,2,4,5,0,1,2,3,3,4
Dog,Bulldog,2.8,15.2,Unknown,Loss Of Appetite,Loss Of Appetite; Diarrhea; Death; Corneal Ulceration; Sick,Veterinary Clinical Data,Young,Large,5,False,False,True,False,False,False,False,False,Low,False,False,Unknown,Respiratory,Young Adult,False,False,4.0,Normal,Gastrointestinal,Spring,Morning,1,7,27,2,368,2,4,7,7,0,2,1,2,4
Dog,Beagle,1.5,18.4,Unknown,Tremor,Tremor; Coughing; Viability; Weight Loss; Appetite Loss,Veterinary Clinical Data,Young,Large,5,False,False,False,False,True,True,False,False,Low,False,False,Small,Epilepsy,Young Adult,True,False,7.359999999999999,Normal,Gastrointestinal; Respiratory,Fall,Night,1,7,13,2,664,2,2,3,7,0,10,0,3,4
Cat,Sphynx,17.5,3.9,Unknown,Vomiting,Vomiting; Lethargy; Groosly Enlarged; Fever; Lethargy,Veterinary Clinical Data,Geriatric,Small,5,True,True,False,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.2108108108108108,Normal,Gastrointestinal; Neurological,Summer,Night,2,3,107,2,694,3,4,5,1,0,6,2,3,4
Dog,German Shepherd,5.9,27.1,Unknown,Sneezing,Sneezing; Distended Stomach; Weight Loss; Coughing; Fever,Veterinary Clinical Data,Adult,Large,5,True,False,False,False,True,False,False,False,Low,False,False,Large,Hip Dysplasia,Adult,False,False,3.927536231884058,Normal,Respiratory,Spring,Night,1,7,51,2,583,2,1,4,0,0,24,1,3,4
Dog,Rottweiler,12.7,42.9,Unknown,Vomiting,Vomiting; Appetite Loss; Coughing; Neck Paralysis; Sneezing,Veterinary Clinical Data,Senior,XLarge,5,False,True,False,False,True,True,False,False,Medium,False,False,Large,Low Risk,Geriatric,False,True,3.1313868613138687,Normal,Gastrointestinal; Respiratory,Fall,Afternoon,2,7,94,2,694,3,1,5,1,0,10,0,0,4
Dog,Beagle,4.0,19.5,Unknown,Pain,Pain; Weight Loss; Diarrhea; Lethargy; Diarrhea,Veterinary Clinical Data,Adult,Large,5,False,False,True,True,False,False,False,False,High,False,False,Small,Epilepsy,Adult,False,False,3.9,Normal,Gastrointestinal; Neurological; Musculoskeletal,Spring,Morning,3,7,13,2,437,1,2,3,0,0,9,1,2,4
Dog,Yorkshire Terrier,9.3,6.0,Unknown,Diarrhea,Diarrhea; Lethargy; Pain; Itching; Stumbling,Veterinary Clinical Data,Senior,Medium,5,False,False,True,True,False,False,False,False,Medium,False,False,Toy,Low Risk,Senior,False,True,0.5825242718446602,Normal,Gastrointestinal; Neurological; Dermatological; Musculoskeletal,Spring,Morning,2,7,121,2,128,3,3,5,5,0,8,1,2,4
Cat,Ragdoll,14.9,6.2,Unknown,Diarrhea,Diarrhea; Weight Loss; Vomiting; Coughing; Vomiting,Veterinary Clinical Data,Senior,Medium,5,False,True,True,False,True,False,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.389937106918239,Normal,Gastrointestinal; Respiratory,Fall,Night,2,3,89,2,128,3,4,5,1,0,10,0,3,4
Dog,Yorkshire Terrier,13.2,5.0,Unknown,Blindness,Blindness; Swelling; Nasal Discharge; Loss Of Appetite; Lethargy,Veterinary Clinical Data,Senior,Small,5,False,False,False,True,False,False,False,False,Low,False,False,Toy,Low Risk,Geriatric,False,True,0.35211267605633806,Normal,Respiratory; Neurological,Spring,Afternoon,1,7,121,2,52,2,3,5,1,0,28,1,0,4
Dog,Poodle,0.5,6.7,Unknown,Fever,Fever; Pain; Weight Loss; Groosly Enlarged; Coughing,Veterinary Clinical Data,Puppy/Kitten,Medium,5,True,False,False,False,True,False,False,False,High,False,False,Small,Skin Issues,Puppy,True,False,4.466666666666667,Normal,Respiratory; Musculoskeletal,Winter,Night,3,7,87,2,229,1,2,8,4,0,27,3,3,4
Cat,Mixed Breed,10.0,5.1,Unknown,Severe Swellimg,Severe Swellimg; Shivering; Vomiting; Vomiting; Flat Ribs,Veterinary Clinical Data,Senior,Medium,5,False,True,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.4636363636363636,Normal,Gastrointestinal,Fall,Afternoon,1,3,75,2,545,2,4,5,1,0,2,0,0,4
Dog,Bulldog,1.8,28.7,Unknown,Legness,Legness; Coughing; Shortness Of Breath; Paresis; Weight Loss,Veterinary Clinical Data,Young,Large,5,False,False,False,False,True,False,False,False,Low,False,False,Unknown,Respiratory,Young Adult,True,False,10.25,Normal,Respiratory,Winter,Morning,1,7,27,2,344,2,4,7,7,0,24,3,2,4
Cat,Persian,11.0,4.5,Unknown,Coughing,Coughing; Epistaxis; Difficulty In Breathing; Nasal Discharge; Sneezing,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,True,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.375,Normal,Respiratory,Summer,Night,1,3,82,2,106,2,4,5,1,0,24,2,3,4
Cat,Ragdoll,3.4,7.2,Unknown,Head Tilt,Head Tilt; Circling; Muscles Ache; Seizures; Blindness,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,1.6363636363636362,Normal,Neurological,Spring,Morning,1,3,89,2,275,2,4,5,0,0,20,1,2,4
Cat,Siamese,18.0,4.9,Unknown,Fever,Fever; Lethargy; Diarrhea; Staggering; Diarrhea,Veterinary Clinical Data,Geriatric,Small,5,True,False,True,True,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.2578947368421053,Normal,Gastrointestinal; Neurological,Summer,Afternoon,3,3,102,2,229,1,4,5,1,0,6,2,0,4
Cat,Persian,11.0,4.3,Unknown,Diarrhea,Diarrhea; Sneezing; Appetite Loss; Diarrhea; Appetite Loss,Veterinary Clinical Data,Senior,Small,5,False,False,True,False,False,True,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.35833333333333334,Normal,Gastrointestinal; Respiratory,Summer,Evening,2,3,82,2,128,3,4,5,1,0,10,2,1,4
Dog,Rottweiler,9.2,38.2,Unknown,Diarrhea,Diarrhea; Weight Loss; Weight Loss; Sneezing; Fever,Veterinary Clinical Data,Senior,XLarge,5,True,False,True,False,False,False,False,False,Medium,False,False,Large,Low Risk,Senior,False,True,3.7450980392156867,Normal,Gastrointestinal; Respiratory,Spring,Afternoon,2,7,94,2,128,3,1,5,5,0,10,1,0,4
Cat,Scottish Fold,7.4,7.1,Unknown,Upset Stomach,Upset Stomach; Vomiting; Diarrhea; Fever; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,True,True,True,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,True,0.8452380952380951,Normal,Gastrointestinal,Fall,Evening,1,3,97,2,683,2,4,5,5,0,2,0,1,4
Dog,Labrador Retriever,6.6,39.5,Unknown,Lethargy,Lethargy; Weight Loss; Weight Loss; Coughing; Lethargy,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,True,True,False,False,False,Medium,False,False,Large,Obesity,Adult,False,False,5.197368421052632,Normal,Respiratory; Neurological,Spring,Morning,2,7,63,2,355,3,1,6,0,0,28,1,2,4
Cat,Bengal,6.6,6.7,Unknown,Decreased Milk,Decreased Milk; Fever; Lethargy; Floopy Muscle; Vomiting,Veterinary Clinical Data,Adult,Medium,5,True,True,False,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,0.8815789473684211,Normal,Gastrointestinal; Neurological,Summer,Morning,1,3,16,2,121,2,4,5,0,0,6,2,2,4
Cat,Siamese,4.4,7.7,Unknown,Diarrhea,Diarrhea; Lethargy; Appetite Loss; Appetite Loss; Pain,Veterinary Clinical Data,Adult,Medium,5,False,False,True,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,1.4259259259259258,Normal,Gastrointestinal; Neurological; Musculoskeletal,Summer,Night,2,3,102,2,128,3,4,5,0,0,9,2,3,4
Cat,Persian,14.1,5.1,Unknown,Coughing,Coughing; Lethargy; Weight Loss; Lethargy; Coughing,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,True,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.33774834437086093,Normal,Respiratory; Neurological,Fall,Evening,1,3,82,2,106,2,4,5,1,0,28,0,1,4
Cat,Ragdoll,6.6,9.0,Unknown,Sneezing,Sneezing; Wool Production; Sneezing; Lethargy; Diarrhea,Veterinary Clinical Data,Adult,Medium,5,False,False,True,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,1.1842105263157896,Overweight,Gastrointestinal; Respiratory; Neurological,Spring,Afternoon,1,3,89,2,583,2,4,5,0,1,14,1,0,4
Cat,Scottish Fold,15.5,5.3,Unknown,Nervous Issue,Nervous Issue; Eye Closed; Weight Loss; Sneezing; Eye Discharge,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.3212121212121212,Normal,Respiratory,Summer,Morning,1,3,97,2,414,2,4,5,1,0,24,2,2,4
Cat,Ragdoll,8.2,7.0,Unknown,Appetite Loss,Appetite Loss; Lossened Teeth; Appetite Loss; Sneezing; Swelling Of Head And Neck,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,True,False,False,Medium,False,False,Unknown,Low Risk,Senior,False,True,0.7608695652173914,Normal,Gastrointestinal; Respiratory,Winter,Evening,2,3,89,2,27,3,4,5,5,0,10,3,1,4
Cat,Siamese,17.3,6.7,Unknown,Pain,Pain; Skin May Thicken; Poor Body Condition; Lethargy; Sneezing,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.366120218579235,Normal,Respiratory; Neurological; Musculoskeletal,Summer,Afternoon,3,3,102,2,437,1,4,5,1,0,31,2,0,4
Dog,Golden Retriever,11.6,38.0,Unknown,Pink Eye,Pink Eye; Difficulty In Rising; Vomiting; Pain; Difficulty In Breathing,Veterinary Clinical Data,Senior,XLarge,5,False,True,False,False,False,False,False,False,Low,False,False,Large,Cancer,Geriatric,False,True,3.015873015873016,Normal,Gastrointestinal; Musculoskeletal,Summer,Evening,1,7,52,2,450,2,1,1,1,0,5,2,1,4
Dog,Boxer,8.3,15.8,Unknown,Terminal Convulsion,Terminal Convulsion; Dark Colored Bloody; Difficulty In Breathing; Fever; Incoordination,Veterinary Clinical Data,Senior,Large,5,True,False,False,False,False,False,False,False,Low,False,False,Unknown,Cardiac,Senior,False,True,1.6989247311827957,Normal,General,Fall,Afternoon,1,7,23,2,655,2,4,2,5,0,18,0,0,4
Cat,British Shorthair,5.6,4.0,Unknown,Scabs,Scabs; Hair Loss; Sore; Scaly Patches Of Skin; Scartch,Veterinary Clinical Data,Adult,Small,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,0.6060606060606061,Normal,Dermatological,Winter,Afternoon,1,3,25,2,519,2,4,5,0,0,0,3,0,4
Cat,Ragdoll,15.7,7.0,Unknown,Weight Loss,Weight Loss; Pain; Fever; Lethargy; Pain,Veterinary Clinical Data,Geriatric,Medium,5,True,False,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.4191616766467066,Normal,Neurological; Musculoskeletal,Summer,Afternoon,3,3,89,2,709,1,4,5,1,0,23,2,0,4
Cat,Scottish Fold,15.9,3.3,Unknown,Vomiting,Vomiting; Vomiting; Lethargy; Lethargy; Diarrhea,Veterinary Clinical Data,Geriatric,Small,5,False,True,True,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.1952662721893491,Normal,Gastrointestinal; Neurological,Summer,Afternoon,2,3,97,2,694,3,4,5,1,0,6,2,0,4
Dog,Yorkshire Terrier,0.5,6.0,Unknown,Red And Inflammation Ear,Red And Inflammation Ear; Appetite Loss; Lethargy; Appetite Loss; Weight Loss,Veterinary Clinical Data,Puppy/Kitten,Medium,5,False,False,False,True,False,True,False,False,Low,False,False,Toy,Low Risk,Puppy,True,False,4.0,Normal,Gastrointestinal; Neurological,Winter,Evening,1,7,121,2,479,2,3,5,4,0,6,3,1,4
Cat,Ragdoll,8.1,7.4,Unknown,Fever,Fever; Appetite Loss; Nause; Lethargy; Lethargy,Veterinary Clinical Data,Senior,Medium,5,True,False,False,True,False,True,False,False,High,False,False,Unknown,Low Risk,Senior,False,True,0.8131868131868133,Normal,Gastrointestinal; Neurological,Spring,Evening,3,3,89,2,229,1,4,5,5,0,6,1,1,4
Cat,Mixed Breed,10.8,3.1,Unknown,Weight Loss,Weight Loss; Lethargy; Lethargy; Vomiting; Diarrhea,Veterinary Clinical Data,Senior,Small,5,False,True,True,True,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.2627118644067796,Normal,Gastrointestinal; Neurological,Spring,Night,3,3,75,2,709,1,4,5,1,0,6,1,3,4
Dog,Poodle,6.1,5.5,Unknown,Lethargy,Lethargy; Appetite Loss; Partial Paralysis; Diarrhea; Fever,Veterinary Clinical Data,Adult,Medium,5,True,False,True,True,False,True,False,False,Medium,False,False,Small,Skin Issues,Adult,False,False,0.7746478873239437,Normal,Gastrointestinal; Neurological,Summer,Evening,2,7,87,2,355,3,2,8,0,0,6,2,1,4
Cat,Siamese,0.5,5.3,Unknown,Appetite Loss,Appetite Loss; Diarrhea; Lethargy; Lethargy; Lethargy,Veterinary Clinical Data,Puppy/Kitten,Medium,5,False,False,True,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Kitten,True,False,3.533333333333333,Normal,Gastrointestinal; Neurological,Summer,Evening,2,3,102,2,27,3,4,5,3,0,6,2,1,4
Cat,Persian,10.5,2.6,Unknown,Vomiting,Vomiting; Sneezing; Sneezing; Lethargy; Coughing,Veterinary Clinical Data,Senior,Small,5,False,True,False,True,True,False,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.22608695652173913,Normal,Gastrointestinal; Respiratory; Neurological,Spring,Night,2,3,82,2,694,3,4,5,1,0,14,1,3,4
Dog,Rottweiler,10.5,39.3,Unknown,Redness On Ear,Redness On Ear; Foul Smelling; Vomiting; Sneezing; Fever,Veterinary Clinical Data,Senior,XLarge,5,True,True,False,False,False,False,False,False,Low,False,False,Large,Low Risk,Geriatric,False,True,3.417391304347826,Normal,Gastrointestinal; Respiratory,Fall,Evening,1,7,94,2,488,2,1,5,1,0,10,0,1,4
Dog,Labrador Retriever,10.3,35.4,Unknown,Diarrhea,Diarrhea; Constipation; Fever; Drooping Wings; Nasal Discharge,Veterinary Clinical Data,Senior,XLarge,5,True,False,True,False,False,False,False,False,Medium,False,False,Large,Obesity,Geriatric,False,True,3.132743362831858,Normal,Gastrointestinal; Respiratory,Winter,Afternoon,2,7,63,2,128,3,1,6,1,0,10,3,0,4
