animal_type,breed,age,weight,gender,primary_symptom,secondary_symptoms,data_source,age_category,weight_category,symptom_count,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness
Cat,Siamese,11.9,6.4,Unknown,Diarrhea,Diarrhea; Exercise In Tolerance; Diarrhea; Pain; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,False,False,False,False
Dog,Labrador Retriever,15.0,32.0,Unknown,Vomiting,Vomiting; Fatique; Fever; Appetite Loss; Coughing,Veterinary Clinical Data,Senior,XLarge,5,True,True,False,False,True,True,False,False
Dog,Labrador Retriever,12.1,38.2,Unknown,Self Mutilation,Self Mutilation; Acting Aggressive; Acting Unnaturally Tame; Partial Paralysis; Staggering As Drunk,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,False,False,False,False,False
Cat,Sphynx,0.5,3.2,Unknown,Appetite Loss,Appetite Loss; Pain; Appetite Loss; Appetite Loss; Lethargy,Veterinary Clinical Data,Puppy/Kitten,Small,5,False,False,False,True,False,True,False,False
Cat,British Shorthair,11.4,7.1,Unknown,Pain,Pain; Size Of Lesions Vary; Sneezing; Coughing; Vomiting,Veterinary Clinical Data,Senior,Medium,5,False,True,False,False,True,False,False,False
Cat,Mixed Breed,6.8,2.5,Unknown,Sneezing,Sneezing; Appetite Loss; Facial Paralysis; Sneezing; Fever,Veterinary Clinical Data,Adult,Small,5,True,False,False,False,False,True,False,False
Dog,Bulldog,1.2,33.8,Unknown,Fleece Become Thin,Fleece Become Thin; Death; Sheep Often Bites; Pain; Loss Of Wool,Veterinary Clinical Data,Young,XLarge,5,False,False,False,False,False,False,False,False
Cat,Mixed Breed,11.0,5.8,Unknown,Diarrhea,Diarrhea; Fever; Pain; Hair Tining; Appetite Loss,Veterinary Clinical Data,Senior,Medium,5,True,False,True,False,False,True,False,False
Cat,Ragdoll,3.8,5.7,Unknown,Congestion,Congestion; Hemolytic Anemia; Jaundice; Fever; Sweats,Veterinary Clinical Data,Adult,Medium,5,True,False,False,False,False,False,False,False
Dog,Mixed Breed,3.5,32.7,Unknown,Coughing,Coughing; Pain; Appetite Loss; Ulcers; Weight Loss,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,False,True,True,False,False
Dog,Poodle,10.9,7.9,Unknown,Weight Loss,Weight Loss; Appetite Loss; Pain; Appetite Loss; Fever,Veterinary Clinical Data,Senior,Medium,5,True,False,False,False,False,True,False,False
Dog,Poodle,3.4,4.2,Unknown,Excessive Blood Loss,Excessive Blood Loss; Dizziness And Fainting; Slow Growth; Eye Discharge; Blurry Vision,Veterinary Clinical Data,Adult,Small,5,False,False,False,False,False,False,False,False
Cat,Maine Coon,3.5,7.5,Unknown,Neck Paralysis,Neck Paralysis; Coughing; Weight Loss; Weight Loss; Coughing,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,True,False,False,False
Cat,British Shorthair,3.4,5.7,Unknown,Lethargy,Lethargy; Fever; Fever; Vomiting; Lethargy,Veterinary Clinical Data,Adult,Medium,5,True,True,False,True,False,False,False,False
Cat,Persian,8.7,8.0,Unknown,Lethargy,Lethargy; Overweight; Coughing; Lethargy; Coughing,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,True,False,False,False
Cat,Sphynx,18.0,6.6,Unknown,Fetopelvic Dispropotion,Fetopelvic Dispropotion; Lethargy; Diarrhea; Fleece Become Thin; Yellowish Discharge,Veterinary Clinical Data,Geriatric,Medium,5,False,False,True,True,False,False,False,False
Cat,Persian,11.0,4.9,Unknown,Coughing,Coughing; Lameness; Weight Loss; Weight Loss; Sneezing,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,True,False,False,True
Dog,Yorkshire Terrier,1.0,6.1,Unknown,Vomiting,Vomiting; Dribbling Of Saliva; Lethargy; Appetite Loss; Pain,Veterinary Clinical Data,Puppy/Kitten,Medium,5,False,True,False,True,False,True,False,False
Cat,Siamese,8.8,6.5,Unknown,Coughing,Coughing; Appetite Loss; Fever; Appetite Loss; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,True,False,True,False,True,True,False,False
Cat,Mixed Breed,14.5,6.3,Unknown,Sneezing,Sneezing; Bloody Urine; Sneeze; Diarrhea; Lethargy,Veterinary Clinical Data,Senior,Medium,5,False,False,True,True,False,False,False,False
Cat,Bengal,12.9,2.8,Unknown,Weight Loss,Weight Loss; Nervous; Weight Loss; Berberi; Appetite Loss,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,False,True,False,False
Cat,Maine Coon,7.4,8.5,Unknown,Sneezing,Sneezing; Fever; Weight Loss; Diarrhea; Fever,Veterinary Clinical Data,Senior,Medium,5,True,False,True,False,False,False,False,False
Dog,Yorkshire Terrier,8.6,10.0,Unknown,Excessive Eye Watering,Excessive Eye Watering; Lymphosarcoma; Vomiting; Fever; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,True,True,True,False,False,False,False,False
Cat,Ragdoll,3.5,7.8,Unknown,Drooping Ears,Drooping Ears; Drooling; Weight Loss; Stumbling; Lethargy,Veterinary Clinical Data,Adult,Medium,5,False,False,False,True,False,False,False,False
Cat,Bengal,6.1,4.8,Unknown,Coughing,Coughing; Appetite Loss; Weight Loss; Fever; Lethargy,Veterinary Clinical Data,Adult,Small,5,True,False,False,True,True,True,False,False
Cat,Mixed Breed,11.4,4.5,Unknown,General Malaise,General Malaise; Hepatic Failure; Vomiting; Weight Loss; Pain,Veterinary Clinical Data,Senior,Small,5,False,True,False,False,False,False,False,False
Dog,Rottweiler,7.3,43.3,Unknown,Weight Loss,Weight Loss; Sneezing; Pain; Pain; Appetite Loss,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,False,False,True,False,False
Dog,Poodle,11.9,4.3,Unknown,Stress,Stress; Sneezing; Fever; Feather Plucking; Muscus,Veterinary Clinical Data,Senior,Small,5,True,False,False,False,False,False,False,False
Dog,Mixed Breed,9.3,24.6,Unknown,Bloody Discharge,Bloody Discharge; Chirping; Anoxeria; Pain; Lethargy,Veterinary Clinical Data,Senior,Large,5,False,False,False,True,False,False,False,False
Dog,Yorkshire Terrier,6.3,7.2,Unknown,Abnormal Conformation,Abnormal Conformation; Diarrhea; Fever; Infection; Diarrhea,Veterinary Clinical Data,Adult,Medium,5,True,False,True,False,False,False,False,False
Dog,Bulldog,9.3,19.1,Unknown,Weight Loss,Weight Loss; Diarrhea; Fever; Lethargy; Scratches,Veterinary Clinical Data,Senior,Large,5,True,False,True,True,False,False,False,False
Cat,British Shorthair,9.3,8.0,Unknown,Lethargy,Lethargy; Sneezing; Chirping; Coughing; Fever,Veterinary Clinical Data,Senior,Medium,5,True,False,False,True,True,False,False,False
Cat,Bengal,7.5,4.5,Unknown,Snoring,Snoring; Sneezing; Reduce Milk; Lethargy; Stand With Head Droping,Veterinary Clinical Data,Senior,Small,5,False,False,False,True,False,False,False,False
Dog,Labrador Retriever,4.0,34.3,Unknown,Lethargy,Lethargy; Diarrhea; Fever; Salivating; Appetite Loss,Veterinary Clinical Data,Adult,XLarge,5,True,False,True,True,False,True,False,False
Dog,Rottweiler,4.1,34.0,Unknown,Lethargy,Lethargy; Coughing; Appetite Loss; Dyspnea; Fever,Veterinary Clinical Data,Adult,XLarge,5,True,False,False,True,True,True,False,False
Cat,Maine Coon,5.9,7.0,Unknown,Fever,Fever; Lethargy; Excess Sleeping; Sinuses; Very Cold Skin,Veterinary Clinical Data,Adult,Medium,5,True,False,False,True,False,False,False,False
Dog,Mixed Breed,4.6,20.0,Unknown,Diarrhea,Diarrhea; Vomiting; Forthy Eye; Relunctance To Move; Fever,Veterinary Clinical Data,Adult,Large,5,True,True,True,False,False,False,False,False
Cat,Sphynx,7.7,5.0,Unknown,Lethargy,Lethargy; Weight Loss; Appetite Loss; Coughing; Vomiting,Veterinary Clinical Data,Senior,Small,5,False,True,False,True,True,True,False,False
Cat,Maine Coon,4.2,6.5,Unknown,Pain,Pain; Fever; Weight Loss; Appetite Loss; Pain,Veterinary Clinical Data,Adult,Medium,5,True,False,False,False,False,True,False,False
Cat,Siamese,11.9,3.9,Unknown,Lameness,Lameness; Short Stature; Weigth Bearing Long Bones; Poor Growth; Enlargement Of Bones,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,False,False,False,True
Dog,Beagle,3.6,15.0,Unknown,Vomiting,Vomiting; Weight Loss; Diarrhea; Coughing; Pain,Veterinary Clinical Data,Adult,Medium,5,False,True,True,False,True,False,False,False
Cat,Sphynx,4.6,6.4,Unknown,Coughing,Coughing; Dry Air; Thirst; Excessive Food Intake; Vomiting,Veterinary Clinical Data,Adult,Medium,5,False,True,False,False,True,False,False,False
Cat,Scottish Fold,7.2,2.5,Unknown,Sneezing,Sneezing; Sneezing; Vomiting; Milky Hard; Sneezing,Veterinary Clinical Data,Senior,Small,5,False,True,False,False,False,False,False,False
Dog,Yorkshire Terrier,12.6,5.1,Unknown,Pain,Pain; Vomiting; Pain; Lethargy; Lethargy,Veterinary Clinical Data,Senior,Medium,5,False,True,False,True,False,False,False,False
Dog,Mixed Breed,7.7,18.8,Unknown,Pain,Pain; Sneezing; Weight Loss; Appetite Loss; Sneezing,Veterinary Clinical Data,Senior,Large,5,False,False,False,False,False,True,False,False
Cat,British Shorthair,9.9,5.3,Unknown,Lethargy,Lethargy; Sneezing; Pain; Sneezing; High Body Temperature,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,False,False,False,False
Cat,Maine Coon,3.2,7.1,Unknown,Secondary Infection,Secondary Infection; Sudden Death; Loss Of Appetite; Lethargy; Neck Paralysis,Veterinary Clinical Data,Adult,Medium,5,False,False,False,True,False,False,False,False
Cat,Siamese,11.1,5.0,Unknown,Lethargy,Lethargy; Appetite Loss; Diarrhea; Vomiting; Loss Of Tail Tone,Veterinary Clinical Data,Senior,Small,5,False,True,True,True,False,True,False,False
Cat,Bengal,0.5,5.8,Unknown,Tremors,Tremors; Vomiting; Coughing; Fleece Become Thin; Lethargy,Veterinary Clinical Data,Puppy/Kitten,Medium,5,False,True,False,True,True,False,False,False
Cat,Maine Coon,15.1,7.8,Unknown,Pain,Pain; Fever; Appetite Loss; Diarrhea; Coughing,Veterinary Clinical Data,Geriatric,Medium,5,True,False,True,False,True,True,False,False
Dog,Labrador Retriever,7.4,36.0,Unknown,Coughing,Coughing; Pain; Vomiting; Coughing; Vomiting,Veterinary Clinical Data,Senior,XLarge,5,False,True,False,False,True,False,False,False
Dog,Rottweiler,5.0,35.7,Unknown,Pain,Pain; Coughing; Appetite Loss; Appetite Loss; Pain,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,False,True,True,False,False
Dog,Rottweiler,13.0,28.5,Unknown,Constant Pacing,Constant Pacing; Facial Muscle Twitching; Abnormalalities; Blindness; Pain,Veterinary Clinical Data,Senior,Large,5,False,False,False,False,False,False,False,False
Dog,Labrador Retriever,9.0,34.7,Unknown,Appetite Loss,Appetite Loss; Preening; Lethargy; Sneezing; Drop On Egg Production,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,False,True,False,False
Dog,Boxer,7.1,30.0,Unknown,Appetite Loss,Appetite Loss; Appetite Loss; Lethargy; Coughing; Appetite Loss,Veterinary Clinical Data,Senior,Large,5,False,False,False,True,True,True,False,False
Cat,Bengal,5.4,7.1,Unknown,Lethargy,Lethargy; Pain; Fever; Weight Loss; Diarrhea,Veterinary Clinical Data,Adult,Medium,5,True,False,True,True,False,False,False,False
Dog,Poodle,0.5,8.3,Unknown,Lethargy,Lethargy; Lethargy; Diarrhea; Coughing; Nausea,Veterinary Clinical Data,Puppy/Kitten,Medium,5,False,False,True,True,True,False,False,False
Dog,Mixed Breed,11.6,21.7,Unknown,Diarrhea,Diarrhea; Lethargy; Sneezing; Lethargy; Appetite Loss,Veterinary Clinical Data,Senior,Large,5,False,False,True,True,False,True,False,False
Cat,British Shorthair,18.0,2.9,Unknown,Fatique,Fatique; Fever; Coughing; Vomiting; Severe Headache,Veterinary Clinical Data,Geriatric,Small,5,True,True,False,False,True,False,False,False
Dog,German Shepherd,7.5,37.9,Unknown,Mortality Varies,Mortality Varies; Spread Of Infection; Weight Loss; Weight Loss; Lethargy,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,False,False,False,False
Dog,Yorkshire Terrier,10.6,4.8,Unknown,Lethargy,Lethargy; Lethargy; Nervous; Fever; Lethargy,Veterinary Clinical Data,Senior,Small,5,True,False,False,True,False,False,False,False
Dog,Boxer,0.6,15.0,Unknown,Diarrhea,Diarrhea; Diarrhea; Weight Loss; Fever; Sneezing,Veterinary Clinical Data,Puppy/Kitten,Medium,5,True,False,True,False,False,False,False,False
Cat,Scottish Fold,6.7,7.9,Unknown,Lethargy,Lethargy; Coughing; Lethargy; Lethargy; Coughing,Veterinary Clinical Data,Adult,Medium,5,False,False,False,True,True,False,False,False
Cat,Persian,13.0,6.7,Unknown,Swelling,Swelling; Pain; Death; Difficulty In Rising; Pain,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,False
Cat,Mixed Breed,18.0,4.5,Unknown,Lethargy,Lethargy; Sneezing; Diffulty Chewing; Lethargy; Fever,Veterinary Clinical Data,Geriatric,Small,5,True,False,False,True,False,False,False,False
Dog,Yorkshire Terrier,13.6,3.8,Unknown,Coughing,Coughing; Vomiting; Appetite Loss; Fever; Diarrhea,Veterinary Clinical Data,Senior,Small,5,True,True,True,False,True,True,False,False
Cat,British Shorthair,12.6,4.4,Unknown,Lethargy,Lethargy; Fever; Appetite Loss; Lethargy; Lethargy,Veterinary Clinical Data,Senior,Small,5,True,False,False,True,False,True,False,False
Dog,Rottweiler,11.3,39.0,Unknown,Lethargy,Lethargy; Diarrhea; Appetite Loss; Sneezing; Vomiting,Veterinary Clinical Data,Senior,XLarge,5,False,True,True,True,False,True,False,False
Dog,Boxer,5.6,22.4,Unknown,Ulcers,Ulcers; Weight Loss; Lethargy; Vomiting; Pain,Veterinary Clinical Data,Adult,Large,5,False,True,False,True,False,False,False,False
Cat,Scottish Fold,6.3,6.5,Unknown,Pain,Pain; Diarrhea; Vomiting; Gas; Nausea,Veterinary Clinical Data,Adult,Medium,5,False,True,True,False,False,False,False,False
Cat,Sphynx,5.2,2.5,Unknown,Weight Loss,Weight Loss; Sneezing; Coughing; Coughing; Pain,Veterinary Clinical Data,Adult,Small,5,False,False,False,False,True,False,False,False
Cat,Persian,18.0,4.3,Unknown,Swelling May Occur Under Jaw,Swelling May Occur Under Jaw; Urine Retention; Pain; High Moratality; Pain,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,False,False,False,False,False
Dog,Golden Retriever,2.2,37.2,Unknown,Weight Loss,Weight Loss; Weight Loss; Weight Loss; Fever; Vomiting,Veterinary Clinical Data,Young,XLarge,5,True,True,False,False,False,False,False,False
Dog,Beagle,12.8,27.9,Unknown,Lethargy,Lethargy; Pain; Coughing; Fever; Diarrhea,Veterinary Clinical Data,Senior,Large,5,True,False,True,True,True,False,False,False
Cat,Ragdoll,2.0,9.6,Unknown,Weight Loss,Weight Loss; Diarrhea; Pain; Heavy Breathing; Severe Swellimg,Veterinary Clinical Data,Young,Medium,5,False,False,True,False,False,False,False,False
Cat,Sphynx,6.4,6.0,Unknown,Weight Loss,Weight Loss; Appetite Loss; Vomiting; Coughing; Lethargy,Veterinary Clinical Data,Adult,Medium,5,False,True,False,True,True,True,False,False
Dog,Beagle,2.6,23.3,Unknown,Vomiting,Vomiting; Rapid Heartbeats; Lethargy; Pain; Lethargy,Veterinary Clinical Data,Young,Large,5,False,True,False,True,False,False,False,False
Cat,Ragdoll,5.9,6.3,Unknown,Weight Loss,Weight Loss; Pain; Lethargy; Appetite Loss; Pain,Veterinary Clinical Data,Adult,Medium,5,False,False,False,True,False,True,False,False
Dog,Labrador Retriever,2.5,25.0,Unknown,Dark Or Black Face,Dark Or Black Face; Appetite Loss; Lethargy; Increased In Breathing; Weight Loss,Veterinary Clinical Data,Young,Large,5,False,False,False,True,False,True,False,False
Cat,Scottish Fold,15.0,5.4,Unknown,Bubbles In The Mouth,Bubbles In The Mouth; Loss Of Appetite; Lethargy; Nasal Discharge; Wheezing,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,False,False,False,False
Cat,British Shorthair,8.3,5.0,Unknown,Fever,Fever; Skin Color Change; Pain; Diarrhea; Vomiting,Veterinary Clinical Data,Senior,Small,5,True,True,True,False,False,False,False,False
Cat,Mixed Breed,10.4,6.8,Unknown,Fever,Fever; Appetite Loss; Fever; Vomiting; Nostrils,Veterinary Clinical Data,Senior,Medium,5,True,True,False,False,False,True,False,False
Dog,Boxer,9.6,17.1,Unknown,Coughing,Coughing; Appetite Loss; Pain; Fever; Diarrhea,Veterinary Clinical Data,Senior,Large,5,True,False,True,False,True,True,False,False
Dog,Yorkshire Terrier,14.6,6.1,Unknown,Weakened Legs,Weakened Legs; Weight Loss; Diarrhea; Lethargy; Appetite Loss,Veterinary Clinical Data,Senior,Medium,5,False,False,True,True,False,True,False,False
Cat,Mixed Breed,3.9,6.9,Unknown,Vomiting,Vomiting; Lethargy; Pain; Morbidity; Fever,Veterinary Clinical Data,Adult,Medium,5,True,True,False,True,False,False,False,False
Dog,Golden Retriever,6.8,36.3,Unknown,Appetite Loss,Appetite Loss; Lethargy; Rhinorrhea; Coughing; Pain,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,True,True,True,False,False
Cat,Persian,13.6,6.3,Unknown,Appetite Loss,Appetite Loss; Lethargy; Weight Loss; Appetite Loss; Vomiting,Veterinary Clinical Data,Senior,Medium,5,False,True,False,True,False,True,False,False
Cat,Maine Coon,2.0,7.0,Unknown,Lethargy,Lethargy; Acting Aggressive; Weight Loss; Vomiting; Diarrhea,Veterinary Clinical Data,Young,Medium,5,False,True,True,True,False,False,False,False
Cat,Maine Coon,0.5,6.9,Unknown,Lethargy,Lethargy; Vomiting; Lethargy; Blindness; Lethargy,Veterinary Clinical Data,Puppy/Kitten,Medium,5,False,True,False,True,False,False,False,False
Dog,Boxer,5.0,17.7,Unknown,Fever,Fever; Feline Infections; Ear Infection; Pain; Diarrhea,Veterinary Clinical Data,Adult,Large,5,True,False,True,False,False,False,False,False
Cat,Mixed Breed,13.2,3.8,Unknown,Vomiting,Vomiting; Fever; Sneezing; Sneezing; Vomiting,Veterinary Clinical Data,Senior,Small,5,True,True,False,False,False,False,False,False
Dog,Rottweiler,2.7,36.6,Unknown,Coughing,Coughing; Pain; Sneezing; Weight Loss; Sneezing,Veterinary Clinical Data,Young,XLarge,5,False,False,False,False,True,False,False,False
Dog,Golden Retriever,1.7,27.5,Unknown,Coughing,Coughing; Lethargy; Pain; Sneezing; Sneezing,Veterinary Clinical Data,Young,Large,5,False,False,False,True,True,False,False,False
Cat,British Shorthair,1.9,3.8,Unknown,Difficulty In Swallowing,Difficulty In Swallowing; Vision Problem; Lethargy; Lethargy; Loss Of Appetite,Veterinary Clinical Data,Young,Small,5,False,False,False,True,False,False,False,False
Dog,Mixed Breed,13.6,16.8,Unknown,Lameness,Lameness; Vaginal Discharge; Lethargy; Swollen Lymph Nodes; Pain,Veterinary Clinical Data,Senior,Large,5,False,False,False,True,False,False,False,True
Dog,Rottweiler,14.2,40.2,Unknown,Lethargy,Lethargy; Swelling Of Face Or Leg; Fever; Appetite Loss; Pain,Veterinary Clinical Data,Senior,XLarge,5,True,False,False,True,False,True,False,False
Cat,Ragdoll,11.5,6.6,Unknown,Diarrhea,Diarrhea; Lethargy; Pain; Pain; Eye Discharge,Veterinary Clinical Data,Senior,Medium,5,False,False,True,True,False,False,False,False
Cat,Ragdoll,7.5,6.8,Unknown,Succumb,Succumb; Appetite Loss; Sluggish; Fever; Pain,Veterinary Clinical Data,Senior,Medium,5,True,False,False,False,False,True,False,False
Cat,Sphynx,12.3,6.5,Unknown,Lethargy,Lethargy; Regurgitation Of Food; Diarrhea; Swallowing; Exercise In Tolerance,Veterinary Clinical Data,Senior,Medium,5,False,False,True,True,False,False,False,False
Cat,Siamese,8.3,6.8,Unknown,Vomiting,Vomiting; Diarrhea; Vomiting; Anaemia; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,False,True,True,False,False,False,False,False
Cat,Mixed Breed,9.1,3.6,Unknown,Diarrhea,Diarrhea; Limp; Diarrhea; Skin Reashes; Pain,Veterinary Clinical Data,Senior,Small,5,False,False,True,False,False,False,False,False
Dog,Bulldog,7.2,15.0,Unknown,Lesions,Lesions; Diarrhea; Appetite Loss; Sneezing; Inability To Rise,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,False,True,False,False
Cat,Maine Coon,15.5,8.7,Unknown,Lameness,Lameness; Weight Loss; Staggering; Blindness; Fever,Veterinary Clinical Data,Geriatric,Medium,5,True,False,False,False,False,False,False,True
Dog,Bulldog,12.4,18.1,Unknown,Weight Loss,Weight Loss; Diarrhea; Difficult In Walking; Lethargy; Poor Condition,Veterinary Clinical Data,Senior,Large,5,False,False,True,True,False,False,False,False
Dog,Mixed Breed,10.4,5.0,Unknown,Pain,Pain; Weight Loss; Diarrhea; Lethargy; Vomiting,Veterinary Clinical Data,Senior,Small,5,False,True,True,True,False,False,False,False
Cat,Mixed Breed,5.7,6.2,Unknown,Appetite Loss,Appetite Loss; Fever; Weight Loss; Lethargy; Lethargy,Veterinary Clinical Data,Adult,Medium,5,True,False,False,True,False,True,False,False
Dog,Golden Retriever,6.3,25.0,Unknown,Lethargy,Lethargy; Fever; Horny Growth; Vomiting; Sneezing,Veterinary Clinical Data,Adult,Large,5,True,True,False,True,False,False,False,False
Cat,Maine Coon,5.8,7.3,Unknown,Fever,Fever; Lethargy; Weight Loss; Vomiting; Sneezing,Veterinary Clinical Data,Adult,Medium,5,True,True,False,True,False,False,False,False
Cat,Sphynx,3.8,4.3,Unknown,Regurgitation Of Food,Regurgitation Of Food; Skin Lesion; Fever; Increased Passing Gas; Appetite Loss,Veterinary Clinical Data,Adult,Small,5,True,False,False,False,False,True,False,False
Dog,Beagle,2.2,29.2,Unknown,Appetite Loss,Appetite Loss; Appetite Loss; Neck Paralysis; Appetite Loss; Coughing,Veterinary Clinical Data,Young,Large,5,False,False,False,False,True,True,False,False
Cat,Siamese,6.4,5.4,Unknown,Appetite Loss,Appetite Loss; Sneezing; Weight Loss; Appetite Loss; Redness,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,False,True,False,False
Dog,Bulldog,11.5,26.1,Unknown,Vomiting,Vomiting; Sneezing; Fever; Diarrhea; Gums,Veterinary Clinical Data,Senior,Large,5,True,True,True,False,False,False,False,False
Cat,Persian,13.5,5.4,Unknown,Diarrhea,Diarrhea; Vomiting; Weight Loss; Pox Lession On Skin; Sneezing,Veterinary Clinical Data,Senior,Medium,5,False,True,True,False,False,False,False,False
Dog,Poodle,6.8,3.7,Unknown,Weight Loss,Weight Loss; Coughing; Weight Loss; Willnot Run To Jump; Puffed_up Feather,Veterinary Clinical Data,Adult,Small,5,False,False,False,False,True,False,False,False
Cat,Persian,6.5,8.0,Unknown,Diffuse,Diffuse; Vomiting; Diarrhea; Weight Loss; Gasc,Veterinary Clinical Data,Adult,Medium,5,False,True,True,False,False,False,False,False
Dog,Rottweiler,5.5,41.5,Unknown,Fever,Fever; Fever; Lethargy; Coughing; Sneezing,Veterinary Clinical Data,Adult,XLarge,5,True,False,False,True,True,False,False,False
Cat,Mixed Breed,13.4,5.4,Unknown,Lethargy,Lethargy; Fever; Coughing; Coughing; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,True,False,True,True,True,False,False,False
Dog,Yorkshire Terrier,12.2,7.5,Unknown,Lethargy,Lethargy; Shock; Lethargy; Severe Headache; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,False,False,False,False
Cat,Siamese,7.8,6.1,Unknown,Lethargy,Lethargy; Abnormal Conformation; Weight Loss; Sneezing; Coughing,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,True,False,False,False
Cat,Ragdoll,6.1,6.7,Unknown,Prostrat,Prostrat; Sneezing; Vomiting; Appetite Loss; Sneezing,Veterinary Clinical Data,Adult,Medium,5,False,True,False,False,False,True,False,False
Dog,Boxer,11.4,20.9,Unknown,Pain,Pain; Vomiting; Lethargy; Fever; Diarrhea,Veterinary Clinical Data,Senior,Large,5,True,True,True,True,False,False,False,False
Cat,Persian,1.2,4.1,Unknown,Skin Issue,Skin Issue; Weight Loss; Fell Unwell; Lethargy; Loss Of Eat,Veterinary Clinical Data,Young,Small,5,False,False,False,True,False,False,False,False
Cat,Scottish Fold,6.0,4.1,Unknown,Vomiting,Vomiting; Sneezing; Pain; Lymphosarcoma; Vomiting,Veterinary Clinical Data,Adult,Small,5,False,True,False,False,False,False,False,False
Cat,Sphynx,3.8,5.2,Unknown,Weight Loss,Weight Loss; Eye Closed; Eye Discharge; Nervous Issue; Sneezing,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,False,False,False,False
Cat,Ragdoll,5.4,8.9,Unknown,Appetite Loss,Appetite Loss; Pain; Appetite Loss; Extending Its Neck; Appetite Loss,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,False,True,False,False
Cat,Ragdoll,6.4,5.9,Unknown,Fever,Fever; Ulcer; Scabs; Pain; Discharge From Eye,Veterinary Clinical Data,Adult,Medium,5,True,False,False,False,False,False,False,False
Dog,Mixed Breed,13.0,25.1,Unknown,Weight Loss,Weight Loss; Floopy Muscle; Milk Getting Out More Watery; Appetite Loss; Weight Loss,Veterinary Clinical Data,Senior,Large,5,False,False,False,False,False,True,False,False
Dog,German Shepherd,5.9,33.1,Unknown,Fever,Fever; Fever; Appetite Loss; Pain; Vomiting,Veterinary Clinical Data,Adult,XLarge,5,True,True,False,False,False,True,False,False
Dog,Beagle,10.0,30.0,Unknown,Weight Loss,Weight Loss; Swelling In The Bite Area; Diarrhea; Periodic Vommiting; Weight Loss,Veterinary Clinical Data,Senior,Large,5,False,False,True,False,False,False,False,False
Dog,Labrador Retriever,4.1,35.5,Unknown,Excessive Blood Loss,Excessive Blood Loss; Weight Loss; Pain; Pain; Fever,Veterinary Clinical Data,Adult,XLarge,5,True,False,False,False,False,False,False,False
Cat,Maine Coon,12.2,5.0,Unknown,Weight Loss,Weight Loss; Appetite Loss; Loss Of Milk Production; Tensemus; Lethargy,Veterinary Clinical Data,Senior,Small,5,False,False,False,True,False,True,False,False
Dog,Beagle,7.1,25.1,Unknown,Diarrhea,Diarrhea; Diarrhea; Appetite Loss; Decrease Appetite; Pain,Veterinary Clinical Data,Senior,Large,5,False,False,True,False,False,True,False,False
Dog,German Shepherd,6.3,33.0,Unknown,Pain,Pain; Appetite Loss; Diarrhea; Sneezing; Sneezing,Veterinary Clinical Data,Adult,XLarge,5,False,False,True,False,False,True,False,False
Cat,British Shorthair,0.5,5.8,Unknown,Fever,Fever; Lethargy; Lethargy; Weight Loss; Pain,Veterinary Clinical Data,Puppy/Kitten,Medium,5,True,False,False,True,False,False,False,False
Dog,Bulldog,10.3,26.0,Unknown,Bloody Discharge,Bloody Discharge; Itches; Swollen; Tenderness; Pain,Veterinary Clinical Data,Senior,Large,5,False,False,False,False,False,False,False,False
Dog,Rottweiler,6.5,29.4,Unknown,Lethargy,Lethargy; Sneezing; Lethargy; Sneezing; Secondary Infection,Veterinary Clinical Data,Adult,Large,5,False,False,False,True,False,False,False,False
Dog,Labrador Retriever,7.9,31.9,Unknown,Vomiting,Vomiting; Fever; Weight Loss; Sneezing; Lethargy,Veterinary Clinical Data,Senior,XLarge,5,True,True,False,True,False,False,False,False
Dog,Bulldog,0.8,26.2,Unknown,Pain,Pain; Diarrhea; Uncharacteristic Hiding; Sneezing; Diffculty Breathing,Veterinary Clinical Data,Puppy/Kitten,Large,5,False,False,True,False,False,False,False,False
