age,weight,symptom_count,weight_age_ratio,is_young,is_senior,is_emergency,is_chronic,urgency_level,animal_type_encoded,breed_encoded,gender_encoded,primary_symptom_encoded,symptom_severity_encoded,breed_size_encoded,breed_health_risk_encoded,life_stage_encoded,weight_status_encoded,symptom_pattern_encoded,season_encoded,time_of_day_encoded,data_source_encoded,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness
0.7,6.1,5,3.5882352941176467,True,False,False,False,2,3,107,2,128,3,4,5,3,0,10,3,0,4,False,False,True,False,True,False,False,False
7.4,20.4,5,2.4285714285714284,False,True,False,False,2,7,23,2,694,3,4,2,5,0,5,2,2,4,False,True,False,False,False,False,False,False
8.6,5.6,5,0.5833333333333334,False,True,False,False,1,3,82,2,583,2,4,5,5,0,28,1,0,4,False,False,False,True,False,False,False,False
2.4,3.7,5,1.0882352941176472,False,False,False,False,1,3,102,2,366,2,4,5,7,0,18,0,3,4,False,False,False,False,False,False,False,False
9.5,27.8,5,2.6476190476190475,False,True,False,False,2,7,27,2,355,3,4,7,5,0,31,3,1,4,True,False,False,True,True,False,False,False
16.0,5.6,5,0.32941176470588235,False,True,False,False,3,3,102,2,437,1,4,5,1,0,13,2,0,4,True,False,True,False,True,False,False,False
13.3,7.2,5,0.5034965034965034,False,True,False,False,1,3,89,2,462,2,4,5,1,0,2,0,3,4,True,False,True,False,False,False,False,False
8.7,4.3,5,0.443298969072165,False,True,False,False,1,3,25,2,106,2,4,5,5,0,10,1,2,4,False,True,False,False,True,True,False,False
5.9,7.1,5,1.0289855072463767,False,False,False,False,1,3,82,2,652,2,4,5,0,0,18,1,2,4,False,False,False,False,False,False,False,False
5.2,28.5,5,4.596774193548387,False,False,False,False,3,7,52,2,437,1,1,1,0,0,31,3,1,4,False,False,False,True,True,False,False,False
6.2,33.5,5,4.652777777777778,False,False,False,False,2,7,94,2,128,3,1,5,0,0,6,0,0,4,False,False,True,True,False,True,False,False
0.0,0.0,5,0.0,False,False,False,False,1,30,117,2,470,2,4,5,6,3,20,1,2,1,False,False,False,True,False,False,False,False
1.2,6.0,5,2.727272727272727,True,False,False,False,1,3,16,2,715,2,4,5,7,0,1,1,2,4,False,False,False,False,False,False,True,False
11.3,5.5,5,0.44715447154471544,False,True,False,False,2,3,97,2,355,3,4,5,1,0,14,1,2,4,False,True,False,True,False,True,False,False
6.3,4.7,5,0.6438356164383562,False,False,False,False,1,3,25,2,616,2,4,5,0,0,18,1,3,4,False,False,False,False,False,False,False,False
13.7,5.1,5,0.3469387755102041,False,True,False,False,1,3,102,2,583,2,4,5,1,0,31,1,0,4,False,False,False,True,False,False,False,False
12.4,3.6,5,0.26865671641791045,False,True,False,False,2,3,107,2,27,3,4,5,1,0,2,2,0,4,False,False,False,False,False,True,False,False
3.8,5.2,5,1.0833333333333335,False,False,False,False,3,3,107,2,709,1,4,5,0,0,24,2,0,4,False,False,False,False,False,False,False,False
0.8,15.0,5,8.333333333333334,True,False,False,False,2,7,23,2,355,3,4,2,4,0,31,0,3,4,False,False,False,True,True,False,False,False
2.8,25.0,5,6.578947368421053,False,False,False,False,1,7,51,2,152,2,1,4,7,0,17,2,2,4,False,False,False,True,True,True,False,False
8.0,4.6,4,0.5111111111111111,False,True,False,False,2,3,82,1,27,3,4,5,5,0,6,3,2,0,False,True,False,True,False,True,False,False
12.5,25.3,5,1.8740740740740742,False,True,False,False,3,7,23,2,437,1,4,2,1,0,23,0,1,4,True,False,False,True,False,False,False,False
9.8,6.5,5,0.6018518518518519,False,True,False,False,3,3,97,2,437,1,4,5,5,0,27,1,0,4,True,False,False,False,False,False,False,False
6.3,19.0,5,2.6027397260273974,False,False,False,False,2,7,75,2,128,3,4,5,0,0,6,1,2,4,True,True,True,True,False,False,False,False
2.6,11.4,5,3.1666666666666665,False,False,False,False,2,7,75,2,355,3,4,5,7,0,28,0,2,4,False,False,False,True,False,False,False,False
8.6,44.5,5,4.635416666666667,False,True,False,False,1,7,51,2,583,2,1,4,5,0,14,1,2,4,True,False,False,True,False,True,False,False
0.0,0.0,5,0.0,False,False,False,False,3,18,117,2,229,1,4,5,6,3,31,0,0,1,True,False,False,True,False,False,False,True
0.9,2.5,5,1.3157894736842106,True,False,False,False,3,3,107,2,229,1,4,5,3,0,27,1,2,4,True,False,False,False,False,False,False,False
2.7,3.2,5,0.8648648648648649,False,False,False,False,1,7,87,2,550,2,2,8,7,2,19,0,2,4,False,False,False,False,False,False,False,False
6.6,6.5,5,0.8552631578947368,False,False,False,False,1,3,97,2,305,2,4,5,0,0,23,2,3,4,False,False,False,True,False,False,False,True
0.0,0.0,5,0.0,False,False,False,False,1,12,117,2,365,2,4,5,6,3,3,0,1,1,False,False,False,False,False,False,True,False
6.6,6.5,5,0.8552631578947368,False,False,False,False,2,7,87,2,27,3,2,8,0,0,10,1,3,4,True,True,False,False,False,True,False,False
5.8,31.1,5,4.5735294117647065,False,False,False,False,2,7,94,2,355,3,1,5,0,0,31,0,1,4,True,False,False,True,True,False,False,False
7.6,2.9,5,0.3372093023255814,False,True,False,False,2,3,82,2,355,3,4,5,5,0,6,0,0,4,True,True,False,True,False,False,False,False
1.0,45.0,5,22.5,True,False,False,False,1,7,51,2,406,2,1,4,7,0,2,2,3,4,True,False,True,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,3,117,2,229,1,4,5,6,3,2,1,0,1,True,True,True,False,False,False,False,False
15.6,2.9,5,0.17469879518072287,False,True,False,False,1,3,107,2,537,2,4,5,1,0,6,3,1,4,False,False,True,True,False,False,False,False
15.0,7.4,5,0.4625,False,True,False,False,1,3,70,2,175,2,4,5,1,0,19,0,3,4,False,False,False,False,False,False,False,False
1.4,6.4,5,2.666666666666667,True,False,False,False,1,3,89,2,380,2,4,5,7,0,9,3,2,4,False,False,False,True,False,True,False,False
11.0,32.205032,0,2.683752666666667,False,True,False,False,1,7,94,1,278,2,1,5,1,0,18,0,2,3,False,False,False,False,False,False,False,False
7.6,3.5,5,0.4069767441860465,False,True,False,False,3,3,16,2,709,1,4,5,5,0,17,3,0,4,False,False,False,True,False,True,False,False
16.4,6.4,5,0.36781609195402304,False,True,False,False,3,3,89,2,709,1,4,5,1,0,28,3,0,4,False,False,False,True,False,False,False,False
2.0,22.226008,0,7.408669333333333,False,False,True,False,4,7,41,1,531,0,4,5,7,0,20,3,0,3,False,False,False,False,False,False,False,False
4.0,95.0,4,19.0,False,False,False,False,1,30,116,1,639,2,4,5,0,3,28,2,0,0,False,False,False,True,True,False,False,False
0.5,38.0,5,25.333333333333332,True,False,False,False,1,7,94,2,106,2,1,5,4,0,13,2,1,4,True,False,True,False,True,False,False,False
12.8,5.5,5,0.39855072463768115,False,True,False,False,2,3,70,2,694,3,4,5,1,0,6,1,1,4,False,True,False,True,False,True,False,False
9.7,5.8,5,0.5420560747663552,False,True,False,False,2,3,75,2,355,3,4,5,5,0,6,3,3,4,False,True,True,True,False,False,False,False
0.5,30.0,5,20.0,True,False,False,False,1,7,27,2,111,2,4,7,4,0,27,2,2,4,False,False,False,False,True,False,False,False
17.7,6.1,5,0.3262032085561497,False,True,False,False,1,3,107,2,680,2,4,5,1,0,20,3,0,4,False,False,False,True,False,False,False,False
8.9,6.8,5,0.6868686868686869,False,True,False,False,3,7,87,2,229,1,2,8,5,0,10,2,3,4,True,False,False,False,True,True,False,False
5.1,4.9,5,0.8032786885245903,False,False,False,False,2,3,16,2,128,3,4,5,0,0,6,2,3,4,False,True,True,True,False,False,False,False
2.2,6.9,5,2.15625,False,False,False,False,3,7,121,2,437,1,3,5,7,0,5,0,3,4,False,False,False,False,False,True,False,False
3.8,4.8,5,1.0,False,False,False,False,2,3,102,2,128,3,4,5,0,0,6,1,0,4,False,True,True,True,False,True,False,False
2.3,19.3,5,5.848484848484849,False,False,False,False,1,7,13,2,306,2,2,3,7,0,2,0,3,4,False,False,True,False,False,False,False,False
0.5,3.1,5,2.066666666666667,True,False,False,False,1,7,121,2,106,2,3,5,4,2,13,0,1,4,False,True,False,False,True,False,False,False
3.7,35.9,5,7.638297872340425,False,False,False,False,3,7,52,2,709,1,1,1,0,0,13,1,0,4,False,False,False,False,True,True,False,False
0.0,0.0,5,0.0,False,False,False,False,3,20,117,2,229,1,4,5,6,3,19,3,1,1,True,False,False,False,False,False,False,False
10.0,680.0,4,61.81818181818182,False,True,False,False,2,18,100,0,355,3,4,5,5,3,6,3,0,0,True,False,False,True,False,True,False,False
5.6,26.2,5,3.9696969696969697,False,False,False,False,3,7,75,2,229,1,4,5,0,0,10,1,0,4,True,True,True,False,True,True,False,False
10.7,40.2,5,3.4358974358974366,False,True,False,False,3,7,52,2,229,1,1,1,1,0,18,2,1,4,True,False,False,False,False,False,False,False
7.9,20.6,5,2.3146067415730336,False,True,False,False,1,7,13,2,583,2,2,3,5,0,13,0,1,4,False,False,False,False,True,True,False,False
14.6,8.3,5,0.5320512820512822,False,True,False,False,2,3,70,2,128,3,4,5,1,1,6,2,0,4,False,True,True,True,False,True,False,False
7.1,6.5,5,0.8024691358024691,False,True,False,False,1,3,82,2,592,2,4,5,5,0,27,1,0,4,False,False,False,False,True,False,False,False
0.5,36.6,5,24.400000000000002,True,False,False,False,3,7,51,2,229,1,1,4,4,0,23,3,2,4,True,False,False,True,False,False,False,False
6.2,5.0,5,0.6944444444444444,False,False,False,False,2,3,82,2,355,3,4,5,0,0,6,3,3,4,True,True,False,True,False,False,False,False
6.1,5.6,5,0.7887323943661971,False,False,False,False,3,3,16,2,229,1,4,5,0,0,9,3,0,4,True,False,False,True,False,True,False,False
11.7,20.5,5,1.6141732283464567,False,True,False,False,2,7,27,2,355,3,4,7,1,0,14,0,3,4,True,False,False,True,False,True,False,False
1.4,4.7,5,1.9583333333333335,True,False,False,False,1,3,16,2,197,2,4,5,7,0,14,3,3,4,False,False,True,True,False,False,False,False
0.5,6.9,5,4.6000000000000005,True,False,False,False,3,3,25,2,229,1,4,5,3,0,10,1,1,4,True,False,True,False,False,True,False,False
15.0,8.0,5,0.5,False,True,False,False,2,7,121,2,694,3,3,5,1,0,14,2,1,4,False,True,True,True,True,False,False,False
14.7,6.2,5,0.39490445859872614,False,True,False,False,2,3,16,2,355,3,4,5,1,0,17,2,1,4,False,True,False,True,True,False,False,False
11.3,37.8,5,3.0731707317073167,False,True,False,False,1,7,52,2,115,2,1,1,1,0,19,3,3,4,False,False,False,False,False,False,False,False
13.3,35.5,5,2.4825174825174825,False,True,False,False,2,7,51,2,128,3,1,4,1,0,10,3,0,4,False,False,True,False,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,36,117,2,709,1,4,5,6,3,20,1,0,1,False,False,False,True,False,False,False,False
4.9,5.9,5,1.0,False,False,False,False,1,3,75,2,362,2,4,5,0,0,18,0,0,4,False,False,False,False,False,False,False,False
15.0,8.0,5,0.5,False,True,False,False,1,3,102,2,106,2,4,5,1,0,27,2,2,4,True,False,False,False,True,False,False,False
1.4,19.6,5,8.166666666666668,True,False,False,False,2,7,13,2,694,3,2,3,7,0,10,1,0,4,True,True,False,False,False,True,False,False
9.3,4.5,5,0.4368932038834951,False,True,False,False,1,7,121,2,583,2,3,5,5,2,14,1,1,4,False,False,True,True,True,False,False,False
4.0,7.7,5,1.54,False,False,False,False,3,3,70,2,437,1,4,5,0,0,5,3,1,4,True,False,False,False,False,True,False,False
15.0,15.0,5,0.9375,False,True,False,False,1,7,13,2,106,2,2,3,1,0,28,3,3,4,False,False,False,True,True,False,False,False
5.1,6.3,5,1.0327868852459017,False,False,False,False,2,3,107,2,355,3,4,5,0,0,28,2,3,4,False,False,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,15,117,2,709,1,4,5,6,3,6,1,1,1,False,False,True,True,False,False,False,False
10.4,20.8,5,1.8245614035087718,False,True,False,False,2,7,27,2,128,3,4,7,1,0,13,3,0,4,False,False,True,False,False,False,False,False
3.3,7.3,5,1.6976744186046513,False,False,False,False,1,3,89,2,106,2,4,5,0,0,28,3,0,4,True,False,False,True,True,False,False,False
7.7,5.5,5,0.632183908045977,False,True,False,False,2,3,75,2,694,3,4,5,5,0,6,1,1,4,False,True,False,True,False,False,False,False
6.0,14.5,5,2.0714285714285716,False,False,False,False,1,7,75,2,422,2,4,5,0,0,9,3,2,4,False,True,True,True,False,False,False,False
5.4,4.5,5,0.703125,False,False,False,False,2,3,102,2,694,3,4,5,0,0,10,1,0,4,True,True,False,False,True,False,False,False
9.4,27.3,5,2.625,False,True,False,False,2,7,75,2,128,3,4,5,5,0,6,2,2,4,True,False,True,True,False,False,False,False
0.5,7.6,5,5.066666666666666,True,False,False,False,1,7,87,2,106,2,2,8,4,0,10,0,2,4,False,False,True,False,True,False,False,False
5.7,5.3,5,0.7910447761194029,False,False,False,False,2,3,16,2,27,3,4,5,0,0,14,0,2,4,True,True,False,True,False,True,False,False
2.5,3.6,5,1.0285714285714287,False,False,False,False,2,3,97,2,355,3,4,5,7,0,20,1,0,4,False,False,False,True,False,False,False,False
15.5,8.7,5,0.5272727272727272,False,True,False,False,1,3,70,2,34,2,4,5,1,1,19,2,1,4,False,False,False,False,False,False,False,False
4.1,16.7,5,3.2745098039215685,False,False,False,False,1,7,27,2,583,2,4,7,0,0,28,3,3,4,True,False,False,True,False,False,False,False
9.3,19.1,5,1.854368932038835,False,True,False,False,3,7,27,2,709,1,4,7,5,0,6,2,2,4,True,False,True,True,False,False,False,False
9.5,28.0,5,2.6666666666666665,False,True,False,False,1,7,13,2,656,2,2,3,5,0,1,2,0,4,False,False,False,False,False,False,False,False
0.9,29.8,5,15.684210526315791,True,False,False,False,1,7,23,2,634,2,4,2,4,0,18,3,2,4,False,False,False,False,False,False,False,False
3.7,15.4,5,3.276595744680851,False,False,False,False,2,7,13,2,355,3,2,3,0,0,9,2,1,4,True,True,False,True,False,False,False,False
7.3,32.4,5,3.903614457831325,False,True,False,False,2,7,63,2,355,3,1,6,5,0,6,2,0,4,False,True,True,True,False,True,False,False
13.3,7.1,5,0.49650349650349646,False,True,False,False,2,3,89,2,27,3,4,5,1,0,17,1,2,4,False,False,False,True,True,True,False,False
13.8,6.1,5,0.4121621621621621,False,True,False,False,2,7,87,2,128,3,2,8,1,0,14,0,1,4,False,False,True,True,True,False,False,False
13.6,3.8,5,0.2602739726027397,False,True,False,False,1,7,121,2,106,2,3,5,1,2,10,1,3,4,True,True,True,False,True,True,False,False
4.6,5.1,5,0.9107142857142857,False,False,False,False,2,3,107,2,694,3,4,5,0,0,13,0,2,4,False,True,False,False,True,True,False,False
0.0,0.0,5,0.0,False,False,False,False,1,2,117,2,106,2,4,5,6,3,28,2,1,1,False,False,False,True,True,False,False,False
8.5,39.2,5,4.126315789473685,False,True,False,False,3,7,63,2,229,1,1,6,5,0,23,1,0,4,True,False,False,True,False,False,False,False
2.9,7.8,5,2.0,False,False,False,False,2,3,102,2,355,3,4,5,7,0,28,2,0,4,False,False,False,True,True,False,False,False
8.6,7.5,5,0.78125,False,True,False,False,3,3,75,2,437,1,4,5,5,0,9,3,1,4,True,False,True,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,25,117,2,709,1,4,5,6,3,18,0,2,1,False,False,False,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,2,117,2,680,2,4,5,6,3,20,2,3,1,False,False,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,10,117,2,229,1,4,5,6,3,19,0,0,1,True,False,False,False,False,False,False,False
5.6,8.1,5,1.2272727272727273,False,False,False,False,3,3,89,2,229,1,4,5,0,1,2,0,3,4,True,False,True,False,False,False,False,False
5.4,6.9,5,1.078125,False,False,False,False,1,7,87,2,368,2,2,8,0,0,10,1,1,4,False,True,False,False,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,3,117,2,7,2,4,5,6,3,19,0,1,1,False,False,False,False,False,False,False,False
13.2,8.3,5,0.5845070422535212,False,True,False,False,3,3,89,2,709,1,4,5,1,1,2,0,1,4,False,True,False,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,2,117,2,229,1,4,5,6,3,10,3,3,1,True,False,False,False,True,True,False,False
18.0,2.8,5,0.14736842105263157,False,True,False,False,3,3,97,2,229,1,4,5,1,0,2,1,2,4,True,False,True,False,False,False,False,False
15.0,40.0,5,2.5,False,True,False,False,2,7,75,2,694,3,4,5,1,0,13,1,2,4,False,True,False,False,False,False,False,False
16.8,5.6,5,0.3146067415730337,False,True,False,False,2,3,97,2,128,3,4,5,1,0,5,0,1,4,False,False,True,False,False,True,False,False
8.2,35.8,5,3.891304347826087,False,True,False,False,2,7,51,2,355,3,1,4,5,0,14,2,0,4,False,False,True,True,False,True,False,False
15.2,5.6,5,0.345679012345679,False,True,False,False,1,3,97,2,255,2,4,5,1,0,10,2,1,4,False,True,False,False,False,False,False,False
7.7,3.8,5,0.4367816091954023,False,True,False,False,1,7,121,2,713,2,3,5,5,2,23,3,0,4,False,False,False,True,False,False,False,True
7.9,32.3,5,3.6292134831460667,False,True,False,False,2,7,63,2,27,3,1,6,5,0,6,2,2,4,False,True,False,True,False,True,False,False
18.0,6.0,5,0.3157894736842105,False,True,False,False,2,3,82,2,27,3,4,5,1,0,6,2,3,4,True,False,True,True,False,True,False,False
3.7,3.4,5,0.7234042553191489,False,False,False,False,1,3,16,2,285,2,4,5,0,0,10,1,0,4,False,False,True,False,False,False,False,False
8.7,3.7,5,0.3814432989690722,False,True,False,False,2,7,87,2,341,3,2,8,5,2,19,0,3,4,True,False,False,False,False,False,False,True
14.6,30.5,5,1.955128205128205,False,True,False,False,3,7,63,2,437,1,1,6,1,0,31,1,0,4,False,False,False,True,False,False,False,False
3.0,4.8,4,1.2,False,False,False,False,1,3,95,0,409,2,4,5,0,0,28,2,1,0,False,False,False,True,True,False,False,False
12.8,30.0,5,2.1739130434782608,False,True,False,False,1,7,27,2,674,2,4,7,1,0,10,2,1,4,False,True,False,False,True,True,False,False
1.3,18.6,5,8.08695652173913,True,False,False,False,2,7,13,2,27,3,2,3,7,0,10,3,1,4,False,False,False,False,True,True,False,False
6.0,21.772416,0,3.1103451428571427,False,False,False,False,1,7,94,0,532,2,1,5,0,0,20,1,3,3,False,False,False,False,False,False,False,False
13.2,18.7,5,1.3169014084507042,False,True,False,False,1,7,23,2,647,2,4,2,1,0,24,2,0,4,False,False,False,False,True,False,False,False
7.1,45.0,5,5.555555555555555,False,True,False,False,1,7,94,2,409,2,1,5,5,0,10,1,2,4,True,True,False,False,False,False,False,False
6.2,38.7,5,5.375,False,False,False,False,3,7,52,2,437,1,1,1,0,0,9,1,2,4,False,True,True,True,False,True,False,False
3.6,6.7,5,1.456521739130435,False,False,False,False,1,3,107,2,583,2,4,5,0,0,24,1,3,4,False,False,False,False,False,False,False,False
10.4,4.2,5,0.3684210526315789,False,True,False,False,1,3,102,2,583,2,4,5,1,0,13,0,0,4,False,False,False,False,True,True,False,False
7.9,29.7,5,3.337078651685393,False,True,False,False,3,7,23,2,437,1,4,2,5,0,17,1,2,4,True,False,True,True,True,False,False,False
13.7,3.2,5,0.217687074829932,False,True,False,False,2,3,97,2,128,3,4,5,1,0,10,0,1,4,False,False,True,False,True,True,False,False
8.4,3.6,5,0.3829787234042553,False,True,False,False,3,3,75,2,437,1,4,5,5,0,5,2,0,4,True,True,False,False,False,False,False,False
6.6,22.3,5,2.93421052631579,False,False,False,False,3,7,13,2,709,1,2,3,0,0,28,2,2,4,False,False,False,True,True,False,False,False
4.6,6.4,5,1.142857142857143,False,False,False,False,1,7,121,2,660,2,3,5,0,0,24,2,2,4,False,False,False,False,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,9,117,2,229,1,4,5,6,3,6,0,0,1,True,False,False,True,False,True,False,False
4.2,26.4,5,5.076923076923077,False,False,False,False,2,7,27,2,694,3,4,7,0,0,9,1,3,4,False,True,False,True,False,False,False,False
9.5,40.0,5,3.8095238095238093,False,True,False,False,1,7,94,2,347,2,1,5,5,0,10,1,3,4,False,True,False,False,True,False,False,False
9.5,4.2,5,0.4,False,True,False,False,1,3,75,2,106,2,4,5,5,0,10,2,0,4,True,False,False,False,True,True,False,False
0.7,5.3,5,3.1176470588235294,True,False,False,False,1,3,16,2,618,2,4,5,3,0,2,1,0,4,False,False,False,False,False,True,False,False
5.8,7.6,5,1.1176470588235294,False,False,False,False,3,7,87,2,709,1,2,8,0,0,6,3,1,4,False,False,False,True,False,True,False,False
0.0,0.0,5,0.0,False,False,False,False,1,3,117,2,67,2,4,5,6,3,2,3,2,1,False,True,False,False,False,True,False,False
4.9,8.7,5,1.4745762711864405,False,False,False,False,3,7,121,2,437,1,3,5,0,0,27,2,0,4,False,False,False,False,True,False,False,False
13.0,19.050864,0,1.360776,False,True,False,False,1,7,11,1,534,2,4,5,1,0,20,0,3,3,False,False,False,False,False,False,False,False
1.2,33.8,5,15.363636363636362,True,False,False,False,1,7,27,2,235,2,4,7,7,0,19,0,2,4,False,False,False,False,False,False,False,False
5.6,27.5,5,4.166666666666667,False,False,False,False,1,7,51,2,412,2,1,4,0,0,19,0,3,4,False,False,False,False,False,False,False,False
9.0,4.7,5,0.47000000000000003,False,True,False,False,1,3,97,2,422,2,4,5,5,0,2,1,3,4,False,False,True,False,False,False,False,False
7.4,7.6,5,0.9047619047619047,False,True,False,False,1,3,70,2,359,2,4,5,5,0,20,0,0,4,False,False,False,True,False,False,False,False
2.4,4.5,5,1.3235294117647058,False,False,False,False,1,3,97,2,583,2,4,5,7,0,13,3,3,4,True,True,False,False,False,False,False,False
11.2,5.8,5,0.4754098360655738,False,True,False,False,1,3,89,2,300,2,4,5,1,0,28,1,2,4,False,False,False,True,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,6,117,2,210,2,4,5,6,3,27,3,2,1,False,False,False,False,False,False,False,True
10.8,39.5,5,3.347457627118644,False,True,False,False,1,7,51,2,106,2,1,4,1,0,14,1,2,4,False,False,True,True,True,False,False,False
3.5,6.9,5,1.5333333333333334,False,False,False,False,1,3,89,2,609,2,4,5,0,0,20,2,1,4,False,False,False,True,False,False,False,False
18.0,6.1,5,0.32105263157894737,False,True,False,False,2,3,16,2,128,3,4,5,1,0,13,3,2,4,False,False,True,False,False,False,False,False
9.4,4.0,5,0.3846153846153846,False,True,False,False,1,3,16,2,562,2,4,5,5,0,0,0,3,4,False,False,False,False,False,False,False,False
7.2,2.9,5,0.3536585365853659,False,True,False,False,2,3,107,2,355,3,4,5,5,0,20,3,0,4,False,False,False,True,False,False,False,False
11.5,24.6,5,1.9680000000000002,False,True,False,False,1,7,13,2,340,2,2,3,1,0,14,1,2,4,False,True,False,True,False,False,False,False
12.4,3.6,5,0.26865671641791045,False,True,False,False,1,3,75,2,106,2,4,5,1,0,27,1,0,4,False,False,False,False,True,False,False,False
16.1,4.9,5,0.28654970760233917,False,True,False,False,1,3,75,2,275,2,4,5,1,0,20,1,2,4,False,False,False,False,False,False,False,False
6.0,31.2,5,4.457142857142857,False,False,False,False,2,7,52,2,355,3,1,1,0,0,9,1,3,4,False,True,False,True,False,False,False,False
18.0,5.6,5,0.29473684210526313,False,True,False,False,1,3,82,2,659,2,4,5,1,0,18,2,2,4,False,False,False,False,False,False,False,False
8.2,5.9,5,0.641304347826087,False,True,False,False,3,3,75,2,709,1,4,5,5,0,23,0,3,4,False,False,False,True,False,False,False,False
8.3,21.0,5,2.258064516129032,False,True,False,False,2,7,13,2,355,3,2,3,5,0,6,2,2,4,True,False,False,True,False,True,False,False
0.0,0.0,5,0.0,False,False,False,False,1,12,117,2,586,2,4,5,6,3,19,3,2,1,False,False,False,False,False,False,False,False
11.6,21.7,5,1.7222222222222223,False,True,False,False,2,7,75,2,128,3,4,5,1,0,14,0,3,4,False,False,True,True,False,True,False,False
4.5,20.9,5,3.8,False,False,False,False,1,7,27,2,368,2,4,7,0,0,5,3,3,4,True,False,False,False,False,False,False,True
5.6,21.2,5,3.2121212121212124,False,False,False,False,1,7,75,2,662,2,4,5,0,0,23,3,1,4,False,False,False,True,False,False,False,False
7.1,6.8,5,0.8395061728395062,False,True,False,False,2,7,87,2,128,3,2,8,5,0,6,1,3,4,False,True,True,True,False,True,False,False
9.1,45.0,5,4.455445544554456,False,True,False,False,2,7,94,2,694,3,1,5,5,0,6,3,0,4,False,True,False,True,False,False,False,False
3.4,6.0,5,1.3636363636363635,False,False,False,False,1,3,107,2,583,2,4,5,0,0,10,3,0,4,False,True,False,False,True,True,False,False
2.6,27.5,5,7.638888888888888,False,False,False,False,1,7,63,2,583,2,1,6,7,0,28,3,2,4,False,False,False,True,False,False,False,False
12.2,5.4,5,0.4090909090909091,False,True,False,False,1,3,102,2,40,2,4,5,1,0,18,2,1,4,False,False,False,False,False,False,False,False
0.0,0.0,2,0.0,False,False,False,False,1,35,117,2,391,2,4,5,6,3,1,2,3,2,False,False,False,False,False,False,True,False
9.4,6.6,5,0.6346153846153846,False,True,False,False,1,3,75,2,583,2,4,5,5,0,14,1,0,4,True,False,False,True,False,True,False,False
8.7,30.7,5,3.1649484536082477,False,True,False,False,1,7,63,2,106,2,1,6,5,0,13,0,1,4,False,False,False,False,True,True,False,False
0.5,6.3,5,4.2,True,False,False,False,2,3,16,2,694,3,4,5,3,0,2,3,3,4,False,True,False,False,False,False,False,False
11.5,19.8,5,1.584,False,True,False,False,1,7,27,2,443,2,4,7,1,0,6,2,0,4,False,False,True,True,False,False,False,False
4.0,4.3,4,0.86,False,False,False,False,1,3,97,1,409,2,4,5,0,0,28,0,1,0,False,False,False,True,False,False,False,False
1.1,7.4,5,3.5238095238095237,True,False,False,False,1,3,82,2,266,2,4,5,7,0,24,0,1,4,False,False,False,False,False,False,False,False
13.5,34.7,5,2.393103448275862,False,True,False,False,2,7,94,2,128,3,1,5,1,0,10,3,1,4,True,False,True,False,False,False,False,False
14.8,23.9,5,1.5126582278481011,False,True,False,False,2,7,13,2,355,3,2,3,1,0,6,1,3,4,False,False,True,True,False,False,False,False
6.9,4.7,5,0.5949367088607594,False,False,False,False,3,3,16,2,229,1,4,5,0,0,18,1,1,4,True,False,False,False,False,False,False,False
10.7,2.5,5,0.2136752136752137,False,True,False,False,3,3,75,2,229,1,4,5,1,0,18,2,1,4,True,False,False,False,False,False,False,False
9.0,5.6,5,0.5599999999999999,False,True,False,False,1,3,102,2,583,2,4,5,5,0,28,2,2,4,False,False,False,True,False,False,False,False
7.3,6.6,5,0.7951807228915662,False,True,False,False,2,3,82,2,27,3,4,5,5,0,6,1,1,4,False,False,False,True,False,True,False,False
11.9,4.4,5,0.34108527131782945,False,True,False,False,3,3,75,2,709,1,4,5,1,0,13,2,3,4,False,True,False,False,True,False,False,False
8.8,5.2,5,0.5306122448979592,False,True,False,False,1,3,75,2,544,2,4,5,5,0,10,1,1,4,False,False,False,False,True,True,False,False
7.8,5.3,5,0.6022727272727272,False,True,False,False,1,7,121,2,300,2,3,5,5,0,13,0,3,4,False,False,True,False,True,True,False,False
7.6,18.2,5,2.116279069767442,False,True,False,False,2,7,13,2,128,3,2,3,5,0,17,1,1,4,False,False,True,True,True,False,False,False
10.8,6.6,5,0.559322033898305,False,True,False,False,3,3,70,2,229,1,4,5,1,0,5,0,1,4,True,True,True,False,False,False,False,False
3.0,28.8,5,7.2,False,False,True,False,4,7,51,2,332,0,1,4,0,0,10,3,3,4,True,False,False,False,False,True,False,False
5.8,36.0,5,5.294117647058823,False,False,False,False,1,7,51,2,365,2,1,4,0,0,10,3,3,4,True,False,False,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,22,117,2,229,1,4,5,6,3,28,2,1,1,True,False,False,True,True,False,False,False
